YearOrder,MonthOrder,retailerid,npsType,npsScore,Weight,WeightPromotor,WeightDetractor,Orderdate,SellingParty,RetailerType,TransporterName,CodeTrackTrace,PromisedDeliveryDate,FulfilmentMoment,Content,DeliveredToParcelShop,DeliverAttemptNotSuccesful,ExcuseLateDelivery,DateOnderweg,Levermoment
2019,3,951579,Detractor,3,1.235189475565152,0.0,1.235189475565152,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,,,2019-03-15,Unknown,,,,,,
2019,3,1276324,Promotor,10,1.235189475565152,1.235189475565152,0.0,2019-03-13 00:00:00 UTC,Plaza,THIRD_PARTY,DHL Parcel,3SBCC000940942,2019-03-14,On time,,,,,,
2019,3,1418238,Promotor,9,1.235189475565152,1.235189475565152,0.0,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,DHLFORYOU,3SBDC9055276891,2019-03-14,On time,,,,,,
2019,3,922761,Passive,8,0.16470446435353117,0.0,0.0,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,DHL Parcel,JVGL0391682200175440,2019-03-14,On time,,,,,,
2019,3,787959,Promotor,10,1.9424873736756911,1.9424873736756911,0.0,2019-03-13 00:00:00 UTC,Plaza,THIRD_PARTY,PostNL,3SDLDT247246397,2019-03-14,On time,,,,,,
2019,3,995779,Promotor,10,1.9424873736756911,1.9424873736756911,0.0,2019-03-13 00:00:00 UTC,Plaza,THIRD_PARTY,PostNL,3SMYPA053759463,2019-03-14,On time,,,,,,
2019,3,1159196,Passive,7,0.105091108251312,0.0,0.0,2019-03-13 00:00:00 UTC,Plaza,THIRD_PARTY,,,2019-03-14,Unknown,,,,,,
2019,3,854647,Passive,7,0.105091108251312,0.0,0.0,2019-03-13 00:00:00 UTC,Plaza,THIRD_PARTY,,,2019-03-14,Unknown,,,,,,
2019,3,1159196,Detractor,6,0.105091108251312,0.0,0.105091108251312,2019-03-13 00:00:00 UTC,Plaza,THIRD_PARTY,Dynalogic,1868110028633,2019-03-14,On time,,,,,,
2019,3,1406701,Promotor,10,0.105091108251312,0.105091108251312,0.0,2019-03-13 00:00:00 UTC,Plaza,THIRD_PARTY,PostNL,3SFPKY006129959,2019-03-14,On time,,,,,,
2019,3,1238194,Promotor,10,0.105091108251312,0.105091108251312,0.0,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,PostNL,3STVBA011389950,2019-03-15,On time,,,,,,
2019,3,1316059,Promotor,10,0.105091108251312,0.105091108251312,0.0,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,PostNL,"3SBBZN006142717 ",2019-03-15,Unknown,,,,,,
2019,3,883874,Promotor,10,1.8412833609937254,1.8412833609937254,0.0,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,PostNL,3SMOQ10072674,2019-03-14,On time,,,,,,
2019,3,958696,Promotor,9,0.77802023001508835,0.77802023001508835,0.0,2019-03-13 00:00:00 UTC,Plaza,THIRD_PARTY,PostNL,3SWQQY3229206,2019-03-14,On time,,,,,,
2019,3,1317345,Promotor,9,0.77802023001508835,0.77802023001508835,0.0,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,DPD Nederland,05118964790035,2019-03-15,Unknown,Deferred parcel,false,false,false,2019-03-15T07:31:00+01:00,2019-03-15T12:22:00+01:00
2019,3,1432061,Promotor,10,0.77802023001508835,0.77802023001508835,0.0,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,DPD Nederland,05118964792348,2019-03-15,On time,Deferred parcel,false,false,false,2019-03-15T09:47:00+01:00,2019-03-15T11:23:00+01:00
2019,3,910515,Promotor,9,0.77802023001508835,0.77802023001508835,0.0,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,PostNL,3SBLCQ345937679,2019-03-18,On time,,,,,,
2019,3,1324686,Detractor,1,0.7026492336484812,0.0,0.7026492336484812,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,DPD Nederland,05118964794948,2019-03-15,On time,Deferred parcel,true,true,false,2019-03-15T07:30:00+01:00,
2019,3,1276437,Promotor,10,0.7026492336484812,0.7026492336484812,0.0,2019-03-13 00:00:00 UTC,Plaza,THIRD_PARTY,PostNL,3SYNOM002609006,2019-03-14,On time,,,,,,
2019,3,1109078,Passive,8,2.2924239287525432,0.0,0.0,2019-03-13 00:00:00 UTC,Plaza,THIRD_PARTY,PostNL,3STWDT6270252,2019-03-14,On time,,,,,,
2019,3,759746,Promotor,10,0.96851305499159979,0.96851305499159979,0.0,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,PostNL Briefpost,,2019-03-14,On time,,,,,,
2019,3,759746,Promotor,10,0.96851305499159979,0.96851305499159979,0.0,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,PostNL Briefpost,,2019-03-15,On time,,,,,,
2019,3,358882,Promotor,9,0.96851305499159979,0.96851305499159979,0.0,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,DHLFORYOU,3SBDC9055334410,2019-03-18,On time,,,,,,
2019,3,1277293,Detractor,6,0.16470446435353117,0.0,0.16470446435353117,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,,,2019-03-14,Unknown,,,,,,
2019,3,1298853,Passive,8,0.16470446435353117,0.0,0.0,2019-03-13 00:00:00 UTC,Plaza,THIRD_PARTY,Anders,,2019-03-14,On time,,,,,,
2019,3,1249978,Promotor,9,0.16470446435353117,0.16470446435353117,0.0,2019-03-13 00:00:00 UTC,Plaza,THIRD_PARTY,PostNL,3SCFEU006193566,2019-03-14,On time,,,,,,
2019,3,1317322,Promotor,9,0.70290805819023061,0.70290805819023061,0.0,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,DPD Nederland,"05168966136575 ",2019-03-15,Unknown,,,,,,
2019,3,979852,Promotor,9,0.44415683818567048,0.44415683818567048,0.0,2019-03-13 00:00:00 UTC,Plaza,THIRD_PARTY,,,2019-03-15,Unknown,,,,,,
2019,3,1387214,Detractor,5,0.44415683818567048,0.0,0.44415683818567048,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,Bezorgafspraak,,2019-03-20,Unknown,,,,,,
2019,3,1394585,Promotor,9,0.44415683818567048,0.44415683818567048,0.0,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,Bezorgafspraak,1394585,2019-03-20,Unknown,,,,,,
2019,3,1163742,Promotor,10,0.44415683818567048,0.44415683818567048,0.0,2019-03-13 00:00:00 UTC,Plaza,THIRD_PARTY,DPD Belgie,05227978426543,2019-03-15,Unknown,Deferred parcel,false,false,false,2019-03-15T09:40:00+01:00,2019-03-15T14:51:00+01:00
2019,3,851055,Passive,8,0.44415683818567048,0.0,0.0,2019-03-13 00:00:00 UTC,Plaza,THIRD_PARTY,DPD Nederland,05228970055928,2019-03-18,Unknown,Deferred parcel,true,true,false,2019-03-15T07:43:00+01:00,
2019,3,1410127,Promotor,10,0.79189088514755568,0.79189088514755568,0.0,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,PostNL,3SCEPU6941803,2019-03-18,On time,,,,,,
2019,3,1015523,Passive,8,0.79189088514755568,0.0,0.0,2019-03-13 00:00:00 UTC,Plaza,THIRD_PARTY,DPD Belgie,05308311534830,2019-03-15,Unknown,Small Parcel,false,false,false,2019-03-15T07:14:00+01:00,2019-03-15T14:33:00+01:00
2019,3,1273104,Detractor,3,1.9424873736756911,0.0,1.9424873736756911,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,DHLFORYOU,3SBDC9055219128,2019-03-18,On time,,,,,,
2019,3,1245874,Promotor,10,0.4170298200177423,0.4170298200177423,0.0,2019-03-13 00:00:00 UTC,Plaza,THIRD_PARTY,GLS,676383587811,2019-03-14,On time,,,,,,
2019,3,1254412,Passive,8,0.4170298200177423,0.0,0.0,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,PostNL,3SMYPA5313541,2019-03-18,On time,,,,,,
2019,3,943553,Promotor,10,0.4170298200177423,0.4170298200177423,0.0,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,PostNL,3STWOR0728290,2019-03-15,Late,,,,,,
2019,3,1323230,Passive,8,0.4170298200177423,0.0,0.0,2019-03-13 00:00:00 UTC,Plaza,THIRD_PARTY,PostNL,3SYSMR1130247,2019-03-14,On time,,,,,,
2019,3,1323230,Passive,8,0.4170298200177423,0.0,0.0,2019-03-13 00:00:00 UTC,Plaza,THIRD_PARTY,PostNL,3SYSMR1130440,2019-03-14,On time,,,,,,
2019,3,1323230,Promotor,9,0.4170298200177423,0.4170298200177423,0.0,2019-03-13 00:00:00 UTC,Plaza,THIRD_PARTY,PostNL,3SYSMR1130708,2019-03-14,On time,,,,,,
2019,3,1301256,Promotor,9,0.4170298200177423,0.4170298200177423,0.0,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,DPD Belgie,05307100493185,2019-03-15,Unknown,Deferred parcel,false,false,false,2019-03-15T07:20:00+01:00,2019-03-15T13:01:00+01:00
2019,3,1104463,Promotor,9,0.4170298200177423,0.4170298200177423,0.0,2019-03-13 00:00:00 UTC,Plaza,THIRD_PARTY,PostNL,3SYRJF008558280,2019-03-14,On time,,,,,,
2019,3,1419882,Passive,8,2.5861687720786435,0.0,0.0,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,Briefpost,,2019-03-15,On time,,,,,,
2019,3,1423525,Passive,8,0.65297198630135456,0.0,0.0,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,,,2019-03-18,Unknown,,,,,,
2019,3,1294247,Promotor,9,0.65297198630135456,0.65297198630135456,0.0,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,Briefpost,,2019-03-15,On time,,,,,,
2019,3,635253,Detractor,1,0.65297198630135456,0.0,0.65297198630135456,2019-03-13 00:00:00 UTC,Plaza,THIRD_PARTY,PostNL,3STEJT0315467,2019-03-14,On time,,,,,,
2019,3,886190,Promotor,10,0.65297198630135456,0.65297198630135456,0.0,2019-03-13 00:00:00 UTC,Plaza,THIRD_PARTY,PostNL,3SCAXG580416205,2019-03-15,On time,,,,,,
2019,3,1027867,Promotor,9,0.65297198630135456,0.65297198630135456,0.0,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,PostNL,3SCDHX130303463,2019-03-14,On time,,,,,,
2019,3,1232477,Promotor,10,0.65297198630135456,0.65297198630135456,0.0,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,PostNL,3SCZUU006466777,2019-03-15,On time,,,,,,
2019,3,1076111,Promotor,10,0.65297198630135456,0.65297198630135456,0.0,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,PostNL,3SMYPA522631072,2019-03-15,On time,,,,,,
2019,3,716178,Detractor,1,2.5861687720786435,0.0,2.5861687720786435,2019-03-13 00:00:00 UTC,Plaza,THIRD_PARTY,,,2019-03-14,Unknown,,,,,,
2019,3,1130902,Promotor,9,2.5861687720786435,2.5861687720786435,0.0,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,DHL Germany,CH157066381DE,2019-03-18,On time,,,,,,
2019,3,1120110,Promotor,9,0.3827786368510091,0.3827786368510091,0.0,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,PostNL Briefpost,,2019-03-14,On time,,,,,,
2019,3,1034086,Detractor,5,0.794735157516145,0.0,0.794735157516145,2019-03-13 00:00:00 UTC,Plaza,THIRD_PARTY,,,2019-03-14,Unknown,,,,,,
2019,3,1070968,Promotor,10,0.794735157516145,0.794735157516145,0.0,2019-03-13 00:00:00 UTC,Plaza,THIRD_PARTY,Anders,,2019-03-20,On time,,,,,,
2019,3,1270311,Passive,8,0.794735157516145,0.0,0.0,2019-03-13 00:00:00 UTC,Plaza,THIRD_PARTY,DPD Nederland,05118964788181,2019-03-14,Unknown,Deferred parcel,false,false,false,2019-03-14T07:46:00+01:00,2019-03-14T11:53:00+01:00
2019,3,1172969,Passive,8,0.794735157516145,0.0,0.0,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,DPD Nederland,05118964789253,2019-03-15,On time,Deferred parcel,false,false,false,2019-03-15T08:26:00+01:00,2019-03-15T11:38:00+01:00
2019,3,909185,Promotor,9,0.794735157516145,0.794735157516145,0.0,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,PostNL,3SYTIE15808591,2019-03-15,On time,,,,,,
2019,3,1423551,Passive,8,0.794735157516145,0.0,0.0,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,DHLFORYOU,3SBDC9055360963,2019-03-15,On time,,,,,,
2019,3,1335450,Promotor,10,0.794735157516145,0.794735157516145,0.0,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,PostNL,3SDCFJ008503634,2019-03-18,On time,,,,,,
2019,3,935281,Promotor,10,0.794735157516145,0.794735157516145,0.0,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,DHL Parcel,JVGL0600434500025496,2019-03-15,On time,,,,,,
2019,3,1350696,Passive,8,0.794735157516145,0.0,0.0,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,DHL Parcel,JJD00009006064968073023,2019-03-15,On time,,,,,,
2019,3,1128021,Promotor,9,1.6278918521743742,1.6278918521743742,0.0,2019-03-13 00:00:00 UTC,Plaza,THIRD_PARTY,PostNL,3STPWH239939863,2019-03-15,On time,,,,,,
2019,3,1432564,Promotor,9,0.7026492336484812,0.7026492336484812,0.0,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,DPD Nederland,05118964787551,2019-03-14,Unknown,Deferred parcel,false,false,false,2019-03-14T08:15:00+01:00,2019-03-14T15:09:00+01:00
2019,3,1424605,Detractor,6,0.7026492336484812,0.0,0.7026492336484812,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,DPD Nederland,05118964808994,2019-03-15,Late,Deferred parcel,false,false,false,2019-03-20T07:57:00+01:00,2019-03-20T11:57:00+01:00
2019,3,1185213,Passive,8,0.7026492336484812,0.0,0.0,2019-03-13 00:00:00 UTC,Plaza,THIRD_PARTY,DHLFORYOU,3SQLS246749666,2019-03-15,On time,,,,,,
2019,3,1321662,Promotor,10,0.7026492336484812,0.7026492336484812,0.0,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,PostNL,3SBLCQ550646801,2019-03-15,On time,,,,,,
2019,3,712680,Promotor,10,2.8598307503048108,2.8598307503048108,0.0,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,PostNL,3SMYPA3395161,2019-03-15,On time,,,,,,
2019,3,1372665,Detractor,0,2.8598307503048108,0.0,2.8598307503048108,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,DPD Belgie,05308707781621,2019-03-20,On time,Deferred parcel,true,true,true,2019-04-01T08:17:00+02:00,2019-04-01T10:37:00+02:00
2019,3,1259282,Promotor,10,2.8598307503048108,2.8598307503048108,0.0,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,DHLFORYOU,3SBDC9055588450,2019-03-18,Late,,,,,,
2019,3,1325652,Promotor,10,2.5861687720786435,2.5861687720786435,0.0,2019-03-13 00:00:00 UTC,Plaza,THIRD_PARTY,PostNL Briefpost,,2019-03-18,On time,,,,,,
2019,3,671238,Promotor,9,1.4865935313771921,1.4865935313771921,0.0,2019-03-13 00:00:00 UTC,Plaza,THIRD_PARTY,,,2019-03-20,Unknown,,,,,,
2019,3,44735,Promotor,9,4.06351117964418,4.06351117964418,0.0,2019-03-13 00:00:00 UTC,Plaza,PRIVATE,PostNL,,2019-03-21,Unknown,,,,,,
2019,3,1244704,Passive,8,4.06351117964418,0.0,0.0,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,PostNL,3SMYPA481874098,2019-03-18,Unknown,,,,,,
2019,3,1019140,Promotor,10,1.1605716404045616,1.1605716404045616,0.0,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,DPD Nederland,05118964791218,2019-03-15,Unknown,Deferred parcel,false,false,false,2019-03-15T08:00:00+01:00,2019-03-15T14:20:00+01:00
2019,3,1004533,Promotor,10,1.1605716404045616,1.1605716404045616,0.0,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,DPD Nederland,05228991641247,2019-03-15,Unknown,Deferred parcel,false,false,false,2019-03-15T08:19:00+01:00,
2019,3,871078,Detractor,2,1.1605716404045616,0.0,1.1605716404045616,2019-03-13 00:00:00 UTC,Plaza,THIRD_PARTY,DPD Nederland,05228997291038,2019-03-14,Unknown,Deferred parcel,false,false,false,2019-03-14T08:19:00+01:00,2019-03-14T12:02:00+01:00
2019,3,871078,Passive,8,1.1605716404045616,0.0,0.0,2019-03-13 00:00:00 UTC,Plaza,THIRD_PARTY,DPD Nederland,05228997337457,2019-03-14,Unknown,Deferred parcel,false,true,false,2019-03-15T07:46:00+01:00,2019-03-15T12:21:00+01:00
2019,3,1000333,Promotor,10,1.1605716404045616,1.1605716404045616,0.0,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,PostNL,3SCANY423239590,2019-03-15,On time,,,,,,
2019,3,923981,Promotor,10,1.1605716404045616,1.1605716404045616,0.0,2019-03-13 00:00:00 UTC,Plaza,THIRD_PARTY,PostNL,3STZNX588398878,2019-03-14,On time,,,,,,
2019,3,1276324,Promotor,10,0.1680801757605774,0.1680801757605774,0.0,2019-03-13 00:00:00 UTC,Plaza,THIRD_PARTY,DHL Parcel,3SBCC000940656,2019-03-14,On time,,,,,,
2019,3,1018220,Promotor,10,0.1680801757605774,0.1680801757605774,0.0,2019-03-13 00:00:00 UTC,Plaza,THIRD_PARTY,PostNL,3SINFQ832458701,2019-03-14,On time,,,,,,
2019,3,1141511,Promotor,9,1.5646664935270869,1.5646664935270869,0.0,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,PostNL Briefpost,,2019-03-15,On time,,,,,,
2019,3,1335886,Promotor,10,1.5646664935270869,1.5646664935270869,0.0,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,DPD Nederland,05118964787497,2019-03-25,Unknown,Deferred parcel,false,false,false,2019-03-15T07:25:00+01:00,2019-03-15T10:43:00+01:00
2019,3,1279589,Detractor,0,0.5569070755148976,0.0,0.5569070755148976,2019-03-13 00:00:00 UTC,Plaza,THIRD_PARTY,,,2019-03-14,Unknown,,,,,,
2019,3,1424070,Promotor,10,0.5569070755148976,0.5569070755148976,0.0,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,DPD Nederland,05118964792089,2019-03-15,Unknown,Deferred parcel,false,false,false,2019-03-15T07:33:00+01:00,2019-03-15T15:57:00+01:00
2019,3,930267,Promotor,10,0.5569070755148976,0.5569070755148976,0.0,2019-03-13 00:00:00 UTC,Plaza,THIRD_PARTY,DHLFORYOU,3SPS19031301046,2019-03-14,On time,,,,,,
2019,3,1420593,Detractor,2,0.77524169935723142,0.0,0.77524169935723142,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,PostNL,,2019-03-15,Unknown,,,,,,
2019,3,894631,Promotor,9,0.77524169935723142,0.77524169935723142,0.0,2019-03-13 00:00:00 UTC,Plaza,THIRD_PARTY,GLS,882149950533,2019-03-20,On time,,,,,,
2019,3,753374,Promotor,10,0.77524169935723142,0.77524169935723142,0.0,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,DPD Nederland,05137974975867,2019-03-15,Unknown,Deferred parcel,false,false,false,2019-03-15T07:12:00+01:00,2019-03-15T11:56:00+01:00
2019,3,1213243,Promotor,10,0.77524169935723142,0.77524169935723142,0.0,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,DPD Belgie,05228983021320,2019-03-20,Unknown,Deferred parcel,false,false,false,2019-03-15T07:25:00+01:00,2019-03-15T09:34:00+01:00
2019,3,1339219,Promotor,10,0.77524169935723142,0.77524169935723142,0.0,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,PostNL,3SDBAW006884931,2019-03-14,On time,,,,,,
2019,3,1350696,Promotor,9,0.77524169935723142,0.77524169935723142,0.0,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,DHL Parcel,JJD00009006064968072868,2019-03-14,On time,,,,,,
2019,3,951579,Detractor,0,0.33082724086949866,0.0,0.33082724086949866,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,,,2019-03-15,Unknown,,,,,,
2019,3,1131922,Promotor,10,0.33082724086949866,0.33082724086949866,0.0,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,Briefpost,,2019-03-14,On time,,,,,,
2019,3,1276324,Promotor,10,0.33082724086949866,0.33082724086949866,0.0,2019-03-13 00:00:00 UTC,Plaza,THIRD_PARTY,Anders,,2019-03-14,On time,,,,,,
2019,3,1010079,Detractor,6,3.0089309528216313,0.0,3.0089309528216313,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,PostNL,3SBOSP0734941,2019-03-15,Late,,,,,,
2019,3,941957,Passive,8,3.0089309528216313,0.0,0.0,2019-03-13 00:00:00 UTC,Plaza,THIRD_PARTY,PostNL,3SDSZC934855098,2019-03-15,On time,,,,,,
2019,3,1243955,Detractor,5,0.9882122131813742,0.0,0.9882122131813742,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,PostNL Briefpost,,2019-03-18,On time,,,,,,
2019,3,1026432,Promotor,10,0.9882122131813742,0.9882122131813742,0.0,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,PostNL Briefpost,,2019-03-15,On time,,,,,,
2019,3,1043373,Promotor,10,0.9882122131813742,0.9882122131813742,0.0,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,UPS,1Z032YY46899762962,2019-03-15,On time,,,,,,
2019,3,942871,Promotor,10,1.21577213172068,1.21577213172068,0.0,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,DHL Parcel,3SQLS246496153,2019-03-14,On time,,,,,,
2019,3,1023837,Promotor,9,1.21577213172068,1.21577213172068,0.0,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,DHL Parcel,JVGL08919318467776636510,2019-03-15,On time,,,,,,
2019,3,1020537,Passive,8,1.0035310490642129,0.0,0.0,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,PostNL,3SMYPA6530157,2019-03-14,On time,,,,,,
2019,3,1152516,Detractor,0,1.309791098764691,0.0,1.309791098764691,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,,,2019-03-15,Unknown,,,,,,
2019,3,987660,Promotor,10,1.309791098764691,1.309791098764691,0.0,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,Bpost Briefpost,,2019-03-18,On time,,,,,,
2019,3,1171951,Passive,8,1.3865862000944491,0.0,0.0,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,Briefpost,,2019-03-14,On time,,,,,,
2019,3,829931,Passive,8,3.7429268863027616,0.0,0.0,2019-03-13 00:00:00 UTC,Plaza,THIRD_PARTY,,,2019-03-14,Unknown,,,,,,
2019,3,1349374,Promotor,10,3.7429268863027616,3.7429268863027616,0.0,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,PostNL Briefpost,,2019-03-20,On time,,,,,,
2019,3,829931,Promotor,10,3.7429268863027616,3.7429268863027616,0.0,2019-03-13 00:00:00 UTC,Plaza,THIRD_PARTY,Briefpost,,2019-03-14,On time,,,,,,
2019,3,1323230,Promotor,10,0.86053539602097973,0.86053539602097973,0.0,2019-03-13 00:00:00 UTC,Plaza,THIRD_PARTY,PostNL,3SYSMR1131800,2019-03-15,On time,,,,,,
2019,3,657725,Promotor,10,3.8240310694639947,3.8240310694639947,0.0,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,Briefpost,,2019-03-15,On time,,,,,,
2019,3,665499,Passive,8,3.8240310694639947,0.0,0.0,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,DPD Nederland,05118964791926,2019-03-15,Unknown,Deferred parcel,false,false,false,2019-03-15T07:05:00+01:00,2019-03-15T12:43:00+01:00
2019,3,1062061,Promotor,10,3.8240310694639947,3.8240310694639947,0.0,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,GLS,74370016418584,2019-03-14,On time,,,,,,
2019,3,900436,Promotor,10,1.2135692963403411,1.2135692963403411,0.0,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,,,2019-03-15,Unknown,,,,,,
2019,3,1350711,Promotor,9,2.9794806703982992,2.9794806703982992,0.0,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,PostNL,3SDONC9792547,2019-03-15,On time,,,,,,
2019,3,1365994,Detractor,5,2.9794806703982992,0.0,2.9794806703982992,2019-03-13 00:00:00 UTC,Plaza,BUSINESS,DPD Nederland,05118964792826,2019-03-15,Unknown,Deferred parcel,false,false,false,2019-03-18T07:36:00+01:00,2019-03-18T10:29:00+01:00
2019,1,1171951,Promotor,10,1.4475136765415419,1.4475136765415419,0.0,2019-01-31 00:00:00 UTC,Plaza,BUSINESS,,,2019-02-01,Unknown,,,,,,
2019,1,1319015,Promotor,10,1.4475136765415419,1.4475136765415419,0.0,2019-01-31 00:00:00 UTC,Plaza,BUSINESS,GLS,2168732620,2019-02-05,On time,,,,,,
2019,1,1101171,Promotor,10,0.943572859317172,0.943572859317172,0.0,2019-01-31 00:00:00 UTC,Plaza,THIRD_PARTY,,,2019-02-05,Unknown,,,,,,
2019,1,919543,Promotor,9,0.943572859317172,0.943572859317172,0.0,2019-01-31 00:00:00 UTC,Plaza,BUSINESS,DPD Nederland,05117997709236,2019-02-02,Unknown,,false,false,false,2019-02-02T08:59:00+01:00,2019-02-02T10:40:00+01:00
2019,1,906555,Detractor,6,0.18432618332174605,0.0,0.18432618332174605,2019-01-31 00:00:00 UTC,Plaza,BUSINESS,PostNL,3SMOP10022284,2019-02-02,On time,,,,,,
2019,1,659799,Promotor,10,1.4548348805041671,1.4548348805041671,0.0,2019-01-31 00:00:00 UTC,Plaza,BUSINESS,PostNL Briefpost,,2019-02-04,On time,,,,,,
2019,1,814133,Promotor,10,1.997682700912131,1.997682700912131,0.0,2019-01-31 00:00:00 UTC,Plaza,THIRD_PARTY,PostNL,3STOUH082719888,2019-02-01,On time,,,,,,
2019,1,1159196,Passive,8,0.0800972907600201,0.0,0.0,2019-01-31 00:00:00 UTC,Plaza,THIRD_PARTY,Dynalogic,1868110025562,2019-02-02,On time,,,,,,
2019,1,1272985,Passive,8,0.0800972907600201,0.0,0.0,2019-01-31 00:00:00 UTC,Plaza,BUSINESS,DHL Parcel,3SQLS224166462,2019-02-04,On time,,,,,,
2019,1,1149400,Promotor,10,1.8878071911369667,1.8878071911369667,0.0,2019-01-31 00:00:00 UTC,Plaza,THIRD_PARTY,PostNL Briefpost,,2019-02-01,On time,,,,,,
2019,1,1009822,Promotor,9,1.8878071911369667,1.8878071911369667,0.0,2019-01-31 00:00:00 UTC,Plaza,THIRD_PARTY,PostNL Briefpost,,2019-02-02,On time,,,,,,
2019,1,854579,Promotor,9,0.77621765449748481,0.77621765449748481,0.0,2019-01-31 00:00:00 UTC,Plaza,BUSINESS,PostNL Briefpost,SCCWF22XYPG4,2019-02-04,On time,,,,,,
2019,1,1349557,Detractor,1,0.63562845269232437,0.0,0.63562845269232437,2019-01-31 00:00:00 UTC,Plaza,BUSINESS,Briefpost,,2019-02-02,Late,,,,,,
2019,1,671238,Passive,7,0.9852265392024403,0.0,0.0,2019-01-31 00:00:00 UTC,Plaza,THIRD_PARTY,Briefpost,,2019-02-12,On time,,,,,,
2019,1,671238,Promotor,9,0.9852265392024403,0.9852265392024403,0.0,2019-01-31 00:00:00 UTC,Plaza,THIRD_PARTY,Briefpost,,2019-02-12,On time,,,,,,
2019,1,1359759,Passive,8,0.18432618332174605,0.0,0.0,2019-01-31 00:00:00 UTC,Plaza,THIRD_PARTY,,,2019-02-02,Unknown,,,,,,
2019,1,1249978,Promotor,10,0.18432618332174605,0.18432618332174605,0.0,2019-01-31 00:00:00 UTC,Plaza,THIRD_PARTY,Bezorgafspraak,2168542850,2019-02-02,Unknown,,,,,,
